유형,유통사,rank_col,브랜드(원본),영어상품명,판정,판정근거,기존작업여부,hs_code,confidence,reason,evidence_url,product_identity_note,status,db_verified
TIPCO 오렌지자몽주스 (착즙),아마존  ·  top5   (상위 28개 · PB 제외),20,Welch's Orange Pineapple,"Welch's Orange Pineapple Drink, 10-Ounce Bottles (Pack of 24)",수입이력 없음,,new_no_prior_research,2202.99-9000,high,오렌지파인애플 드링크(100%주스 아님): 기타 비알콜음료,관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),아마존  ·  top5   (상위 28개 · PB 제외),16,Langers,"Langers 100% Juice with Vitamin C, Apple Grape, 64 Fl Oz (Pack of 8)",수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),아마존  ·  top5   (상위 28개 · PB 제외),21,Welch's Light Juice,"Welch's Light Juice, Concord Grape, No Sugar Added, 64 Ounce Bottle",수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),아마존  ·  top5   (상위 28개 · PB 제외),22,Sparkling Ice Purple,"Sparkling Ice Purple Variety Pack, Flavored Water, Zero Sugar, with Vitamins and Antioxidants, 17 fl oz, 12 count (Black Raspberry, Cherry Limeade, Orange Mango, Kiwi Strawberry)",수입이력 없음,,new_no_prior_research,2202.99-9000,high,과실주스 음료/칵테일(100%주스 아님): 기타 비알콜음료,관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),아마존  ·  top5   (상위 28개 · PB 제외),23,Sparkling Ice Orange,"Sparkling Ice, Orange Mango Sparkling Water, Zero Sugar Flavored Water, with Vitamins and Antioxidants, Low Calorie Beverage, 17 fl oz Bottles (Pack of 12)",수입이력 없음,,new_no_prior_research,2202.99-9000,high,과실주스 음료/칵테일(100%주스 아님): 기타 비알콜음료,관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),아마존  ·  top5   (상위 28개 · PB 제외),28,Ocean,"Ocean Spray® Ruby Red Grapefruit Juice Drink, 64 Fl Oz Bottle",수입이력 없음,,new_no_prior_research,2202.99-9000,high,과실주스 음료/칵테일(100%주스 아님): 기타 비알콜음료,관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),샘스클럽  ·  top_selling   (상위 6개 · PB 제외),1,AriZona Juice,"AriZona Juice Cocktail Variety Pack 20 fl. oz., 24 pk.",,,new_from_live_db_scan,2202.99-9000,high,과실주스 음료/칵테일(100%주스 아님): 기타 비알콜음료,관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),샘스클럽  ·  top_selling   (상위 6개 · PB 제외),2,AriZona Juice,"AriZona Juice Cocktail Variety Pack 20 fl. oz., 24 pk.",수입이력 없음,,new_no_prior_research,2202.99-9000,high,과실주스 음료/칵테일(100%주스 아님): 기타 비알콜음료,관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),샘스클럽  ·  top_selling   (상위 6개 · PB 제외),3,Snapple Juice,"Snapple Juice Drink Variety Pack, 16 fl. oz., 24 pk.",수입이력 없음,,new_no_prior_research,2202.99-9000,high,과실주스 음료/칵테일(100%주스 아님): 기타 비알콜음료,관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),샘스클럽  ·  top_selling   (상위 6개 · PB 제외),4,Capri Sun,"Capri Sun Variety Pack 6 fl. oz. pouches, 40 pk.",수입이력 없음,,new_no_prior_research,2202.99-9000,high,과실주스 음료/칵테일(100%주스 아님): 기타 비알콜음료,관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),샘스클럽  ·  top_selling   (상위 6개 · PB 제외),5,Apple &,"Apple & Eve 100% Juice Variety Pack, 6.75 fl. oz., 36 pk.",수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),1,메이코 석류 자몽(NB),Mayco Pomegranate Grapefruit Juice 450 ml,,,new_from_live_db_scan,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),8,Fresh,Fresh N Sqz Orange Juice 1 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),2,Mayco,Mayco Pomegranate Grapefruit Juice 450 ml,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),3,Artline,Artline 400 Paint Marker - Orange Colour: Orange,수입이력 없음,,new_no_prior_research,,,"문구/화장품류(식품 아님, ""Juice/Orange""는 브랜드·색상명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),7,Liqui,Liqui Fruit Orange Juice 1 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),4,Fresh,Fresh N Sqz Grape Fruit Juice 1 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),5,Sundrop,Sundrop Orange Juice 325 ml,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),21,Florida's,Florida's Natural Orange Juice Most Pulp 1.5 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),6,Yarra,Yarra Valley Orange Juice 350 ml,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),9,Mayco,Mayco Pomegranate Orange Juice 450 ml,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),10,Greenleaves,Greenleaves Orange Juice Cordial 1 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),11,Marigold,Marigold 100% Orange Juice 3 x 200 ml,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),17,Origina,Origina Vitamin C Orange Fruit Juice 200 ml,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),12,Marigold,Marigold 100% Orange Juice 1 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),13,Malee,Malee Mandarin Orange Juice With Pulp 1 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),14,Sunkist,Sunkist Premium 100% Orange Juice 1 liter,O,SUNKIST GROWERS INC: 수입업체 6곳,old_pipeline_already_researched_v74_v126,2009.12-0000,high,"Sunkist 100% 오렌지주스(냉동 아님, 브릭스 20 이하)",관세청 2026 HSK + 제조사 공식페이지,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),15,Sunkist,Sunkist Pure Premium 100% Orange Juice 1.5 liter,O,SUNKIST GROWERS INC: 수입업체 6곳,old_pipeline_already_researched_v74_v126,2009.12-0000,high,"Sunkist 100% 오렌지주스(냉동 아님, 브릭스 20 이하)",관세청 2026 HSK + 제조사 공식페이지,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),16,오리지나 비타민C(NB),Origina Vitamin C Orange Fruit Juice 200 ml,,,new_from_live_db_scan,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),18,Marigold,Marigold Peel Fresh Orange 1 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),20,Parker,Parker IM Vibrant Flame Orange Ring Rollerball Pen,수입이력 없음,,new_no_prior_research,,,"문구/화장품류(식품 아님, ""Juice/Orange""는 브랜드·색상명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),19,Florida's,Florida's Natural Orange Juice No Pulp 1.5 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),22,Yarra,Yarra Valley Yarra Valley Orange & Mango Juice 350 ml,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),24,Tropicana,Tropicana Twister Orange 1.5 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),35,Stabilo,Stabilo Swing Cool Highlighter Orange,수입이력 없음,,new_no_prior_research,,,"문구/화장품류(식품 아님, ""Juice/Orange""는 브랜드·색상명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),39,Jinro,Jinro Grapefruit Soju 360 ml,수입이력 없음,,new_no_prior_research,2208.90-9000,medium,"소주(주류, 주스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),40,Egypt,Egypt Valenicia Orange 15's 1 pack,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),25,SA,SA Grapefruit 3's,수입이력 없음,,new_no_prior_research,0805.10-0000,medium,"신선 오렌지/자몽(생과, 주스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),26,Sunquick,Sunquick Orange 700 ml,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),27,Cyprina,"Cyprina Orange Juice With Vit A, C & E 1 liter",수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),28,Pilot,Pilot Juice Up Refill 0.5mm Black,수입이력 없음,,new_no_prior_research,,,"문구/화장품류(식품 아님, ""Juice/Orange""는 브랜드·색상명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),31,Fruitstop,Fruitstop South Africa Valencia Orange 6 pcs,수입이력 없음,,new_no_prior_research,0805.10-0000,medium,"신선 오렌지/자몽(생과, 주스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),33,Vitagen,Vitagen Cultured Milk Orange 5 x 125 ml,수입이력 없음,,new_no_prior_research,0403.10-9000,medium,유산균 발효유음료(주스 아님)로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),29,Pilot,Pilot Juice Up Refill 0.4mm - Blue,수입이력 없음,,new_no_prior_research,,,"문구/화장품류(식품 아님, ""Juice/Orange""는 브랜드·색상명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),30,Lux,Lux Shower Grapefruit Bottle 900 ml,수입이력 없음,,new_no_prior_research,,,"문구/화장품류(식품 아님, ""Juice/Orange""는 브랜드·색상명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),32,Pilot,Pilot Juice Up Rollerball Pen 0.5mm Blue,수입이력 없음,,new_no_prior_research,,,"문구/화장품류(식품 아님, ""Juice/Orange""는 브랜드·색상명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),34,Pilot,Pilot Juice Up Rollerball Pen 0.5mm Black,수입이력 없음,,new_no_prior_research,,,"문구/화장품류(식품 아님, ""Juice/Orange""는 브랜드·색상명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),37,Tropicana,Tropicana Twister Sealed Twin Pack Orange 2 x 1.5 liter,수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TIPCO 오렌지자몽주스 (착즙),이온몰  ·  top10   (상위 40개 · PB 제외),38,Deer,Deer Creek Compass Orange (MC 45-5C),수입이력 없음,,new_no_prior_research,2009.21-0000,high,자몽주스(브릭스 20 이하),관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),1,Meito Pukupuku,Meito Pukupuku Tai Taiyaki Chocolate and Strawberry Filled Fish Shaped Monaka Wafer; 6 Counts,,,new_from_live_db_scan,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),2,Meito Pukupuku,Meito Pukupuku Tai Taiyaki Chocolate and Strawberry Filled Fish Shaped Monaka Wafer; 6 Counts,수입이력 없음,,new_no_prior_research,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),3,Shirakiku Monaka,Shirakiku Monaka 7.4 oz per Pack (Matcha (Green Tea)),수입이력 없음,,new_no_prior_research,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),6,Morinaka Monaka,Morinaka Monaka Young Ladies Like Punishment (Paperback),수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),9,Tokyo No,Tokyo No (Shiroi) Koibito White Lovers Sweets 12 packs White Chocolate Biscuit Cookie Japan - Tokyo Sakura Mall,수입이력 없음,,new_no_prior_research,1905.90-1050,medium,모나카/모찌 웨이퍼 화과자: 쌀과자로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),13,Shiroi Koibito,Shiroi Koibito White Lovers Sweets 36 packs White Chocolate Biscuit Cookie Japan - Tokyo Sakura Mall,수입이력 없음,,new_no_prior_research,1905.90-1040,high,샌드쿠키/비스킷(모나카 웨하스 아님): 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),19,Morinaga Japan,Morinaga Japan Moonlight Cookies 7 boxes (98 cookies) Imported,수입이력 없음,,new_no_prior_research,1905.90-1040,high,샌드쿠키/비스킷(모나카 웨하스 아님): 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),4,Fusion Select,"Fusion Select Mochi Daifuku Snacks - Traditional Japanese Rice Cakes with Filling - Flavored Asian Sweet Desserts for Family - Chewy and Soft Texture - 35g Each, 6 Pieces per Pack (Lychee)",수입이력 없음,,new_no_prior_research,1905.90-9020,medium,"모찌/다이후쿠(찹쌀떡, 모나카 웨하스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),10,Fusion Select,"Fusion Select Mochi Daifuku Snacks - Traditional Japanese Rice Cakes with Filling - Flavored Asian Sweet Desserts for Family - Chewy and Soft Texture - 35g Each, 6 Pieces per Pack (Taro)",수입이력 없음,,new_no_prior_research,1905.90-9020,medium,"모찌/다이후쿠(찹쌀떡, 모나카 웨하스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),5,Freshness Guaranteed,"Freshness Guaranteed Strawberry Cheese Danish Pastry, 14 oz",수입이력 없음,,new_no_prior_research,1905.90-1030,high,페이스트리/케이크/도넛류(모나카 웨하스 아님): 페이스트리와 케이크,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),7,Fusion Select,"Fusion Select Mochi Daifuku Snacks - Traditional Japanese Rice Cakes with Filling - Flavored Asian Sweet Desserts for Family - Chewy and Soft Texture - 35g Each, 6 Pieces per Pack (Peanut)",수입이력 없음,,new_no_prior_research,1905.90-9020,medium,"모찌/다이후쿠(찹쌀떡, 모나카 웨하스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),11,Freshness Guaranteed,"Freshness Guaranteed Persian Cinnamon Donuts, 13 oz, 6 Count",수입이력 없음,,new_no_prior_research,1905.90-1030,high,페이스트리/케이크/도넛류(모나카 웨하스 아님): 페이스트리와 케이크,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),14,Fusion Select,Fusion Select Green Tea Mochi Green Tea Daifuku Snacks - Traditional Japanese Rice Cakes with Filling - Flavored Asian Sweet Desserts for Family,수입이력 없음,,new_no_prior_research,1905.90-9020,medium,"모찌/다이후쿠(찹쌀떡, 모나카 웨하스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),17,Bimbo Conchas,"Bimbo Conchas Vanilla Fine Pastry, 2 count, Pastries, 4.23 oz Bag",수입이력 없음,,new_no_prior_research,1905.90-1030,high,페이스트리/케이크/도넛류(모나카 웨하스 아님): 페이스트리와 케이크,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),21,Vachon Passion,"Vachon Passion Flakie Apple-Raspberry Flaky Pastries, 305g",수입이력 없음,,new_no_prior_research,1905.90-1030,high,페이스트리/케이크/도넛류(모나카 웨하스 아님): 페이스트리와 케이크,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),24,Moda Diyarbakir,Moda Diyarbakir Burma Pist 340,수입이력 없음,,new_no_prior_research,1905.90-1030,medium,"부르마(터키식 파이과자, 모나카 아님): 페이스트리와 케이크로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),27,Japanese Mini,"Japanese Mini White Cream Roll Cakes, Individually Wrapped Soft Snack, 5.96 oz (169g)",수입이력 없음,,new_no_prior_research,1905.90-1030,high,페이스트리/케이크/도넛류(모나카 웨하스 아님): 페이스트리와 케이크,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),8,Morinaka Monaka,Morinaka Monaka Young Ladies Like Punishment (Paperback),수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),12,Morinaka Monaka,Morinaka Monaka Young Ladies Like Punishment (Paperback),수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),22,Morinaka Monaka,Morinaka Monaka Young Ladies Like Punishment (Paperback),수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),38,Natsume Monaka,"Natsume Monaka Huh, You Said You Couldn`t Use A Tamer And Kicked Him Out Of The Par (Paperback)",수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),15,Morinaka Monaka,Morinaka Monaka Young Ladies Like Punishment (Paperback),수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),16,Lotte Koalas,Lotte Koalas March Chocolate Cookies 48g Japan Exclusive  Made in JAPAN - Tokyo Sakura Mall,수입이력 없음,,new_no_prior_research,1905.90-1040,high,샌드쿠키/비스킷(모나카 웨하스 아님): 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),18,Morinaka Monaka,Morinaka Monaka Young Ladies Like Punishment (Paperback),수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),20,Fusion Select,Fusion Select Sesame Mochi Sesame Daifuku Snacks - Traditional Japanese Rice Cakes with Filling - Flavored Asian Sweet Desserts for Family,수입이력 없음,,new_no_prior_research,1905.90-9020,medium,"모찌/다이후쿠(찹쌀떡, 모나카 웨하스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),23,Shiroi Koibito,Shiroi Koibito White Lovers Sweets 18 packs White Chocolate Biscuit Cookie Japan - Tokyo Sakura Mall,수입이력 없음,,new_no_prior_research,1905.90-1040,high,샌드쿠키/비스킷(모나카 웨하스 아님): 비스킷·쿠키와 크래커,관세청 2026 HSK,,researched_v2_direct,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),25,Morinaka Monaka,Morinaka Monaka Young Ladies Like Punishment (Paperback),수입이력 없음,,new_no_prior_research,,,"서적/소설(식품 아님, ""Monaka""는 저자·캐릭터명): 비식품 오매칭",관세청 2026 HSK,확인필요: 원본 소싱데이터 카테고리 오매칭,flagged_non_food_mismatch,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),35,Ginza Kikunoya,Ginza Kikunoya FUKIYOSE Traditional Japanese Cookies  Sweets Assortment 340g - Tokyo Sakura Mall,수입이력 없음,,new_no_prior_research,,,모찌/센베이/모나카 등 다양한 식감이 혼합된 전통과자 세트: 단일 HS코드 부적합,관세청 2026 HSK,확인필요: 개별 분리신고 여부 확인 필요,needs_manual_review,ok
TENKEI 종합 모나카,월마트  ·  best_seller   (상위 40개 · PB 제외),26,Kubota Japanese,"Kubota Japanese Fruit Mochi Fruits Daifuku (Rice Cake), Yuzu",수입이력 없음,,new_no_prior_research,1905.90-9020,medium,"모찌/다이후쿠(찹쌀떡, 모나카 웨하스 아님)로 잠정분류",관세청 2026 HSK,,researched_v2_direct,ok
